id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
1665,James Tarkowski,19,536,0,0.6106175947934389,0,0.37224411219358444,5,4,1,0,D S,Burnley,0,0.6106175947934389,0.6365039981901646,0.4274322986602783,2016
1665,James Tarkowski,31,2790,0,0.8934777081012726,0,1.0765656530857086,18,8,5,0,D,Burnley,0,0.8934777081012726,1.641959210857749,1.5861977124586701,2017
1665,James Tarkowski,35,3086,3,3.6408726666122675,1,0.20170949399471283,22,5,8,0,D,Burnley,3,3.6408726666122675,3.3747638072818518,3.225080721080303,2018
1665,James Tarkowski,38,3420,2,2.6218677647411823,2,3.587189712561667,21,15,10,0,D,Burnley,2,2.6218677647411823,3.144729475490749,2.991729243658483,2019
1665,James Tarkowski,36,3240,1,3.0608745152130723,0,0.9441512934863567,23,12,6,0,D,Burnley,1,3.0608745152130723,3.0737211741507053,2.8856543730944395,2020
1665,James Tarkowski,35,3108,1,2.987051802687347,2,0.48769210651516914,22,10,11,0,D,Burnley,1,2.987051802687347,5.56948065944016,5.258061533793807,2021
1665,James Tarkowski,38,3420,1,3.02016625367105,1,3.46320622228086,31,15,6,0,D,Everton,1,3.02016625367105,6.181014558300376,5.973101237788796,2022
1665,James Tarkowski,38,3420,1,3.3438648656010628,1,2.9575961800292134,25,21,11,0,D,Everton,1,3.3438648656010628,6.766535404138267,6.192924220114946,2023
1665,James Tarkowski,22,1974,0,1.0263486565090716,0,1.6623457223176956,10,11,4,0,D,Everton,0,1.0263486565090716,2.9361257925629616,2.7514386996626854,2024
1665,James Tarkowski,22,1974,0,1.0263486565090716,0,1.6623457223176956,10,11,4,0,D,Everton,0,1.0263486565090716,2.9361257925629616,2.7514386996626854,2025
