id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
9552,Tyrese Francois,1,13,0,0,0,0,0,0,0,0,S,Fulham,0,0,0,0,2020
9552,Tyrese Francois,1,1,0,0,0,0,0,0,0,0,S,Fulham,0,0,0,0,2022
