goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,16,Sub,Manchester United,Arsenal,1,1,2015-05-17,4427,2014,25604,0,0,0,0,0,0,0,4463
0,0,0,9,Sub,Chelsea,Manchester United,1,0,2015-04-18,4465,2014,25506,0,0,0,0,0,0.0154600003734231,0.0154600003734231,4463
0,0,0,25,Sub,Manchester United,Southampton,0,1,2015-01-11,4570,2014,20839,0,0,0,0,0,0.5621299743652344,0.5621299743652344,4463
0,0,0,43,Sub,Aston Villa,Manchester United,1,1,2014-12-20,4624,2014,21532,0,0,0,0,0,0.11853999644517899,0.11853999644517899,4463
0,0,0,90,DC,Arsenal,Manchester United,1,2,2014-11-22,4675,2014,18810,0,0,0,0,0,0,0,4463
0,0,0,16,Sub,Manchester United,Everton,2,1,2014-10-05,4695,2014,19991,0,0,0,0,0,0,0,4463
0,0,0,85,DC,Leicester,Manchester United,5,3,2014-09-21,4736,2014,18232,0,0,0,0,0,0.3955030143260956,0.3955030143260956,4463
0,0,0,90,DC,Manchester United,Queens Park Rangers,4,0,2014-09-14,4727,2014,17995,0,0,0,0,0,0.8947299718856812,0.8947299718856812,4463
0,0,0,90,DC,Burnley,Manchester United,0,0,2014-08-30,4769,2014,17621,0,0,0,0,0,0.018845800310373306,0.018845800310373306,4463
0,0,0,90,DC,Sunderland,Manchester United,1,1,2014-08-24,4767,2014,17510,0,0,0,0,0,0.07236780226230621,0.07236780226230621,4463
0,0,0,90,DC,Manchester United,Swansea,1,2,2014-08-16,4749,2014,17135,0,0,0,0,0,0.07485699653625488,0.07485699653625488,4463
