id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
32373,94,BlockedShot,0.705,0.485,0.016993800178170204,Grzegorz Krychowiak,h,2414,OpenPlay,2014,RightFoot,5827,Sevilla,Valencia,1,1,2014-08-23 20:00:00,Coke,Pass,2414
32624,46,SavedShot,0.710999984741211,0.55,0.017930099740624428,Grzegorz Krychowiak,a,2414,OpenPlay,2014,RightFoot,5841,Espanyol,Sevilla,1,2,2014-08-30 22:00:00,Carlos Bacca,Pass,2414
33191,54,MissedShots,0.7930000305175782,0.5870000076293945,0.05212349817156792,Grzegorz Krychowiak,a,2414,OpenPlay,2014,LeftFoot,5803,Cordoba,Sevilla,1,3,2014-09-21 18:00:00,,None,2414
33904,4,BlockedShot,0.700999984741211,0.534000015258789,0.01955389976501465,Grzegorz Krychowiak,h,2414,OpenPlay,2014,RightFoot,5811,Sevilla,Real Sociedad,1,0,2014-09-24 21:00:00,Stéphane Mbia,Pass,2414
33907,15,MissedShots,0.774000015258789,0.38599998474121094,0.012881699949502945,Grzegorz Krychowiak,h,2414,OpenPlay,2014,RightFoot,5811,Sevilla,Real Sociedad,1,0,2014-09-24 21:00:00,Stéphane Mbia,Aerial,2414
33928,88,MissedShots,0.92,0.5479999923706055,0.04112119972705841,Grzegorz Krychowiak,h,2414,FromCorner,2014,Head,5811,Sevilla,Real Sociedad,1,0,2014-09-24 21:00:00,Denis Suárez,Aerial,2414
33157,75,BlockedShot,0.764000015258789,0.4259999847412109,0.026348300278186798,Grzegorz Krychowiak,a,2414,OpenPlay,2014,RightFoot,5819,Atletico Madrid,Sevilla,4,0,2014-09-27 19:00:00,,BallTouch,2414
35018,49,SavedShot,0.9540000152587891,0.5720000076293945,0.10089600086212158,Grzegorz Krychowiak,a,2414,FromCorner,2014,LeftFoot,5771,Elche,Sevilla,0,2,2014-10-19 18:00:00,,BallTouch,2414
35019,52,MissedShots,0.7780000305175782,0.375,0.026170499622821808,Grzegorz Krychowiak,a,2414,OpenPlay,2014,RightFoot,5771,Elche,Sevilla,0,2,2014-10-19 18:00:00,Gerard Deulofeu,Pass,2414
34557,45,MissedShots,0.7269999694824218,0.4929999923706055,0.021609900519251823,Grzegorz Krychowiak,h,2414,OpenPlay,2014,RightFoot,5731,Sevilla,Levante,1,1,2014-11-09 11:00:00,Denis Suárez,Pass,2414
35383,60,MissedShots,0.7759999847412109,0.5770000076293945,0.03179749846458435,Grzegorz Krychowiak,a,2414,OpenPlay,2014,LeftFoot,5738,Barcelona,Sevilla,5,1,2014-11-22 19:00:00,Kevin Gameiro,Pass,2414
33589,54,BlockedShot,0.735,0.515,0.015022099949419498,Grzegorz Krychowiak,h,2414,OpenPlay,2014,RightFoot,5751,Sevilla,Granada,5,1,2014-11-30 16:00:00,,None,2414
33590,55,MissedShots,0.9280000305175782,0.514000015258789,0.06250020116567612,Grzegorz Krychowiak,h,2414,FromCorner,2014,Head,5751,Sevilla,Granada,5,1,2014-11-30 16:00:00,Gerard Deulofeu,Aerial,2414
33592,62,SavedShot,0.92,0.47,0.10571499913930893,Grzegorz Krychowiak,h,2414,FromCorner,2014,Head,5751,Sevilla,Granada,5,1,2014-11-30 16:00:00,Éver Banega,Cross,2414
